name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	754252	leaf	2616384	6	0	0.0
Actinobacillus pleuropneumoniae serovar 8	754345	leaf	2337633	4	0	0.0
Winogradskyella sp. PG-2	754409	species	3811479	30	23	0.0
Methylophaga nitratireducenticrescens	754476	species	3137191	15	3	0.0
Methylophaga frappieri	754477	species	2745290	7	6	0.0
Paraburkholderia sprentiae WSM5005	754502	leaf	7829542	5	2	0.0
Mycoplasma hyopneumoniae 7422	754503	leaf	898495	4	0	0.0
Aggregatibacter actinomycetemcomitans ANH9381	754507	leaf	2136808	8	1	0.0
Rhizobium leguminosarum bv. trifolii WSM1689	754523	leaf	6903379	6	2	0.0
Cyanobacterium aponinum PCC 10605	755178	leaf	4176973	25	17	0.0
Clostridium sp. BNL1100	755731	species	4613747	31	24	0.0
Fluviicola taffensis DSM 16823	755732	leaf	4633577	25	17	0.0
Rubinisphaera brasiliensis DSM 5305	756272	leaf	6006602	5	4	0.0
Desulfitobacterium dehalogenans ATCC 51507	756499	leaf	4321753	18	16	0.0
Bacillus sp. WP8	756828	species	3708888	11	3	0.0
halophilic archaeon DL31	756883	species	3643158	12	6	0.0
Herbaspirillum seropedicae SmR1	757424	leaf	5513887	7	0	0.0
Campylobacter jejuni subsp. jejuni ICDCCJ07001	757425	leaf	1708924	1	0	0.0
Clostridium botulinum F str. 230613	758678	leaf	4010614	14	0	0.0
Burkholderia sp. RPE64	758793	species	6964487	9	6	0.0
Burkholderia sp. RPE67	758796	species	8685756	7	1	0.0
Mycobacterium litorale	758802	species	6103712	8	3	0.0
Leptospira santarosai serovar Shermani str. LT 821	758847	leaf	3983611	7	5	0.0
Bifidobacterium longum subsp. longum JDM301	759350	leaf	2477838	4	0	0.0
Ketogulonicigenium vulgare WSH-001	759362	leaf	3277101	5	0	0.0
Weissella ceti	759620	species	4135763	12	0	0.0
Streptococcus dysgalactiae subsp. equisimilis AC-2713	759913	leaf	2179445	5	0	0.0
Brachyspira pilosicoli 95/1000	759914	leaf	2586443	43	16	0.0
Sphaerochaeta coccoides DSM 17374	760011	leaf	2227296	7	7	0.0
Hippea maritima DSM 10411	760142	leaf	1694430	3	1	0.0
Sulfurospirillum barnesii SES-3	760154	leaf	2510109	8	7	0.0
Haliscomenobacter hydrossis DSM 1100	760192	leaf	8771651	20	16	0.0
Desulfotomaculum kuznetsovii DSM 6115	760568	leaf	3601386	8	6	0.0
Streptococcus parasanguinis ATCC 15912	760570	leaf	2153652	5	1	0.0
Runella slithyformis DSM 19594	761193	leaf	6919729	30	23	0.0
Salinibacter ruber M8	761659	leaf	3832918	18	2	0.0
Leuconostoc kimchii IMSNU 11154	762051	leaf	2101787	8	4	0.0
Achromobacter xylosoxidans A8	762376	leaf	7359146	16	7	0.0
Leuconostoc gelidum subsp. gasicomitatum LMG 18811	762550	leaf	1954080	11	4	0.0
Rhodothermus marinus SG0.5JP17-172	762570	leaf	3334122	16	8	0.0
Thermus thermophilus SG0.5JP17-16	762633	leaf	2303227	7	2	0.0
Pseudopedobacter saltans DSM 12145	762903	leaf	4635236	20	13	0.0
Rothia dentocariosa ATCC 17931	762948	leaf	2506025	1	1	0.0
Mesorhizobium ciceri biovar biserrulae WSM1271	765698	leaf	6690028	4	3	0.0
Bdellovibrio bacteriovorus W	765869	leaf	3006992	3	3	0.0
Marichromatium purpuratum 984	765910	leaf	3779112	11	7	0.0
Thiocystis violascens DSM 198	765911	leaf	5017071	8	4	0.0
Thioflavicoccus mobilis 8321	765912	leaf	4137521	10	7	0.0
Parachlamydia acanthamoebae UV-7	765952	leaf	3072383	19	8	0.0
Helicobacter pylori SJM180	765962	leaf	1658051	1	1	0.0
Helicobacter pylori PeCan4	765963	leaf	1638269	2	1	0.0
Helicobacter pylori Cuz20	765964	leaf	1635449	1	0	0.0
Bacillus paralicheniformis ATCC 9945a	766760	leaf	4376305	8	1	0.0
Pseudopropionibacterium propionicum F0230a	767029	leaf	3449360	3	1	0.0
Prevotella denticola F0289	767031	leaf	2937589	190	146	0.0
Frateuria aurantia DSM 6220	767434	leaf	3603458	5	4	0.0
Lactobacillus fermentum F-6	767453	leaf	2064620	2	0	0.0
Lactobacillus delbrueckii subsp. bulgaricus ND02	767455	leaf	2131976	1	0	0.0
Lactobacillus helveticus H10	767462	leaf	2172383	6	0	0.0
Streptococcus thermophilus ND03	767463	leaf	1831949	1	0	0.0
Desulfotomaculum gibsoniae DSM 7213	767817	leaf	4855529	38	18	0.0
Haloquadratum walsbyi C23	768065	leaf	3260476	9	3	0.0
Halomonas elongata DSM 2581	768066	leaf	4061296	11	9	0.0
Enterococcus hirae ATCC 9790	768486	leaf	2856440	16	7	0.0
Serratia sp. AS12	768490	species	5443009	9	0	0.0
Serratia plymuthica AS9	768492	leaf	5442880	3	0	0.0
Serratia sp. AS13	768493	species	5442549	9	0	0.0
Cytophagia	768503	class	4973936	2	0	0.0
Cytophagales	768507	order	4973936	4	0	0.0
Calditerrivibrio nitroreducens DSM 19672	768670	leaf	2216552	14	12	0.0
Desulfurococcus fermentans DSM 16532	768672	leaf	1384116	4	1	0.0
Thermoproteus tenax Kra 1	768679	leaf	1841542	3	2	0.0
Mycoplasma suis str. Illinois	768700	leaf	742431	8	2	0.0
Desulfosporosinus meridiei DSM 13257	768704	leaf	4873567	16	12	0.0
Desulfosporosinus orientis DSM 765	768706	leaf	5863081	12	8	0.0
Fervidobacterium pennivorans DSM 9078	771875	leaf	2166381	5	3	0.0
Opitutaceae bacterium TAV5	794903	species	7417673	22	14	0.0
Thermodesulfobacterium geofontis OPF15	795359	leaf	1634377	12	7	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	6	4	0.0
Halalkalicoccus jeotgali B3	795797	leaf	3698650	6	3	0.0
Sugiyamaella lignohabitans	796027	species	15982127	143	95	0.0
Methanosarcina barkeri CM1	796385	leaf	4501171	8	1	0.0
Bacillus methanolicus MGA3	796606	leaf	3425208	14	10	0.0
Halopiger xanaduensis SH-6	797210	leaf	4355268	2	2	0.0
Halostagnicola larsenii XH-48	797299	leaf	4131176	2	1	0.0
Halovivax ruber XH-70	797302	leaf	3223876	2	1	0.0
Natrinema pellirubrum DSM 15624	797303	leaf	4354100	6	3	0.0
Natronobacterium gregoryi SP2	797304	leaf	3788356	4	2	0.0
Thermus thermophilus JL-18	798128	leaf	2311212	9	1	0.0
Spiroplasma mirum ATCC 29335	838561	leaf	2265199	26	0	0.0
Micavibrio aeruginosavorus ARL-13	856793	leaf	2481983	4	3	0.0
Methylomonas methanica MC09	857087	leaf	5051681	7	3	0.0
Thermoanaerobacterium xylanolyticum LX-11	858215	leaf	2534358	19	9	0.0
Corynebacterium variabile DSM 44702	858619	leaf	3433007	13	7	0.0
Mycoplasma haemofelis Ohio2	859194	leaf	1155937	3	1	0.0
alpha proteobacterium HIMB5	859653	species	1343202	18	11	0.0
Candidatus Blochmannia vafer str. BVAF	859654	leaf	722585	13	9	0.0
Ralstonia solanacearum PSI07	859657	leaf	5605618	3	1	0.0
Capnocytophaga canimorsus Cc5	860228	leaf	2571406	26	21	0.0
Kibdelosporangium phytohabitans	860235	species	11759770	21	14	0.0
Sphingobium indicum B90A	861109	leaf	3945731	9	4	0.0
Agrobacterium sp. H13-3	861208	species	5573770	23	11	0.0
Gemmatirosa kalamazoonesis	861299	species	7479215	24	18	0.0
Glutamicibacter arilaitensis Re117	861360	leaf	3918192	3	1	0.0
Mycoplasma mycoides subsp. capri LC str. 95010	862259	leaf	1155838	11	3	0.0
Azospirillum lipoferum 4B	862719	leaf	6846400	11	8	0.0
Streptomyces sp. SirexAA-E	862751	species	7414440	8	5	0.0
Halobacteriovorax marinus SJ	862908	leaf	3437906	11	7	0.0
Bacteroides fragilis 638R	862962	leaf	5373121	270	157	0.0353629
Haemophilus influenzae 10810	862964	leaf	1981535	3	3	0.0
Haemophilus parainfluenzae T3T1	862965	leaf	2086875	5	4	0.0
Streptococcus intermedius C270	862966	leaf	1960728	4	1	0.0
Streptococcus intermedius B196	862967	leaf	1996214	3	1	0.0
Streptococcus constellatus subsp. pharyngis C818	862968	leaf	1935662	16	0	0.0
Streptococcus constellatus subsp. pharyngis C1050	862969	leaf	1991156	5	0	0.0
Streptococcus anginosus C1051	862970	leaf	1911706	6	0	0.0
Streptococcus anginosus C238	862971	leaf	2233640	7	3	0.0
Clostridium acetobutylicum EA 2018	863638	leaf	4132226	47	0	0.0
Thermincola potens	863643	species	3157416	1	0	0.0
Parascardovia denticolens DSM 10105 = JCM 12538	864564	leaf	1890857	4	3	0.0
Clostridium beijerinckii ATCC 35702	864803	leaf	5999050	50	0	0.0
Mycoplasma mycoides subsp. mycoides SC str. Gladysdale	865867	leaf	1193808	1	0	0.0
Weeksella virosa DSM 16922	865938	leaf	2272954	17	11	0.0
Helicobacter pylori F57	866346	leaf	1609006	3	1	0.0
Belliella baltica DSM 15883	866536	leaf	4196595	21	17	0.0
Haemophilus influenzae F3031	866630	leaf	1985832	1	0	0.0
Aerococcus urinae ACS-120-V-Col10a	866775	leaf	2080974	8	7	0.0
Bifidobacterium breve ACS-071-V-Sch8b	866777	leaf	2327492	7	3	0.0
Halobacillus halophilus DSM 2266	866895	leaf	4170008	16	11	0.0
Paenibacillus sp. IHB B 3084	867076	species	5884793	13	6	0.0
Cellulophaga lytica DSM 7489	867900	leaf	3765936	29	2	0.0
Ornithobacterium rhinotracheale DSM 15997	867902	leaf	2399175	21	1	0.0
Methanomethylovorans hollandica DSM 15978	867904	leaf	2714013	6	3	0.0
Methanobacterium paludis	868131	species	2546541	14	9	0.0
Desulfotomaculum nigrificans CO-1-SRB	868595	leaf	2892255	11	10	0.0
Stenotrophomonas maltophilia JV3	868597	leaf	4544477	7	2	0.0
Desulfurobacterium thermolithotrophum DSM 11699	868864	leaf	1541968	10	8	0.0
Treponema succinifaciens DSM 2489	869209	leaf	2897425	21	16	0.0
Marinithermus hydrothermalis DSM 14884	869210	leaf	2269167	5	2	0.0
Spirochaeta thermophila DSM 6578	869211	leaf	2560222	16	3	0.0
Turneriella parva DSM 21527	869212	leaf	4409302	9	9	0.0
Streptococcus pneumoniae INV200	869216	leaf	2093317	1	0	0.0
Streptococcus pneumoniae INV104	869269	leaf	2142122	1	0	0.0
Streptococcus pneumoniae SPN034183	869304	leaf	2037254	1	1	0.0
Streptococcus pneumoniae SPNA45	869309	leaf	2129934	1	0	0.0
Streptococcus pneumoniae SPN032672	869311	leaf	2131190	3	0	0.0
Streptococcus pneumoniae SPN033038	869312	leaf	2133496	3	0	0.0
Helicobacter pylori 908	869727	leaf	1549666	2	0	0.0
Staphylococcus aureus subsp. aureus JKD6159	869816	leaf	2832165	2	0	0.0
Acinetobacter pittii PHEA-2	871585	leaf	3862530	13	2	0.0
Dehalobacter restrictus DSM 9455	871738	leaf	2943336	11	5	0.0
Desulfitobacterium dichloroeliminans LMG P-21439	871963	leaf	3624449	9	6	0.0
Desulfitobacterium metallireducens DSM 15288	871968	leaf	3176073	13	12	0.0
Mycoplasma hyorhinis HUB-1	872331	leaf	839615	16	0	0.0
Mycobacterium sinense	875328	species	4643668	4	3	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	11	2	0.0
Methanobacterium lacus	877455	species	2583753	16	11	0.0
Chryseobacterium sp. StRB126	878220	species	5503743	36	25	0.0
Listeria monocytogenes SLCC2540	879089	leaf	2976958	1	1	0.0
Porphyromonas asaccharolytica DSM 20707	879243	leaf	2186370	44	41	0.0
Shinella sp. HZN7	879274	species	7354253	13	8	0.0
Cyclobacterium marinum DSM 745	880070	leaf	6221273	20	14	0.0
Bernardetia litoralis DSM 6794	880071	leaf	4919337	55	43	0.0
Desulfobacca acetoxidans DSM 11109	880072	leaf	3282536	6	4	0.0
Caldithrix abyssi DSM 13497	880073	leaf	4978541	30	26	0.0
Barnesiella viscericola DSM 18177	880074	leaf	3076856	434	330	0.0
Mycoplasma leachii PG50	880447	leaf	1008951	21	8	0.0
Ketogulonicigenium vulgare Y25	880591	leaf	3288404	6	1	0.0
Lactobacillus helveticus R0052	880633	leaf	2129206	9	2	0.0
Methanotorris igneus Kol 5	880724	leaf	1854197	24	17	0.0
Listeria ivanovii subsp. ivanovii PAM 55	881621	leaf	2928879	7	0	0.0
Vibrio anguillarum 775	882102	leaf	4052047	5	0	0.0
Paraburkholderia rhizoxinica HKI 454	882378	leaf	3750138	4	4	0.0
Vibrio anguillarum M3	882944	leaf	4117885	5	0	0.0
Bifidobacterium bifidum S17	883062	leaf	2186882	4	0	0.0
Singulisphaera acidiphila DSM 18658	886293	leaf	9755686	10	8	0.0
Muricauda ruestringensis DSM 13258	886377	leaf	3842422	19	15	0.0
Paenibacillus polymyxa SC2	886882	leaf	6238510	20	2	0.0
Methylovorus sp. MP688	887061	species	2862391	3	1	0.0
Desulfomicrobium orale DSM 12838	888061	leaf	2783374	16	14	0.0
Eubacterium sulci ATCC 35585	888727	leaf	1739380	11	8	0.0
Minicystis rosea	888845	species	16040666	26	18	0.0
Spirochaeta africana DSM 8902	889378	leaf	3285855	3	3	0.0
Bifidobacterium longum subsp. longum BBMN68	890402	leaf	2265943	2	0	0.0
Acetomicrobium mobile DSM 13181	891968	leaf	2160700	9	5	0.0
Plautia stali symbiont	891974	species	4092852	8	4	0.0
Vibrio furnissii NCTC 11218	903510	leaf	4916408	12	5	0.0
Eubacterium limosum KIST612	903814	leaf	4316707	37	25	0.0
Treponema brennaborense DSM 12168	906968	leaf	3055580	18	14	0.0
Helicobacter pylori Lithuania75	907237	leaf	1640673	1	1	0.0
Helicobacter pylori India7	907238	leaf	1675918	4	1	0.0
Helicobacter pylori SouthAfrica7	907239	leaf	1679829	4	0	0.0
Helicobacter pylori Gambia94/24	907240	leaf	1712468	8	4	0.0
Mycoplasma hyopneumoniae 168	907287	leaf	925576	6	0	0.0
Prevotella dentalis DSM 3688	908937	leaf	3350206	322	263	0.0
Negativicutes	909932	class	3005019	2	0	0.0
Lactobacillus johnsonii DPC 6026	909954	leaf	1966342	8	0	0.0
Caldanaerobacter subterraneus	911092	species	2689445	1	0	0.0
Vibrio vulnificus MO6-24/O	914127	leaf	5007768	3	0	0.0
Kangiella geojedonensis	914150	species	2495242	5	4	0.0
Xanthomonas vesicatoria ATCC 35937	925775	leaf	5349905	6	2	0.0
Xanthomonas perforans 91-118	925776	leaf	4898349	8	0	0.0
Methylobacterium sp. AMS5	925818	species	5599206	16	6	0.0
Caldilinea aerophila DSM 14535 = NBRC 104270	926550	leaf	5144873	12	9	0.0
Echinicola vietnamensis DSM 17526	926556	leaf	5608040	28	21	0.0
Owenweeksia hongkongensis DSM 17368	926562	leaf	4000057	16	14	0.0
Terriglobus roseus DSM 18391	926566	leaf	5227858	7	4	0.0
Anaerolinea thermophila UNI-1	926569	leaf	3532378	10	7	0.0
Acidiphilium multivorum AIU301	926570	leaf	4214744	5	0	0.0
Nitrososphaera viennensis EN76	926571	leaf	2527938	37	18	0.0
Sandaracinus amylolyticus	927083	species	10327335	10	8	0.0
Streptococcus oralis Uo5	927666	leaf	1958690	3	0	0.0
Mycoplasma capricolum subsp. capripneumoniae M1601	927701	leaf	1016707	1	1	0.0
Selenomonas ruminantium subsp. lactilytica TAM6421	927704	leaf	3631933	27	21	0.0
Lactococcus lactis subsp. lactis CV56	929102	leaf	2518737	4	0	0.0
Clostridium botulinum BKT015925	929506	leaf	3207592	54	40	0.0
Solitalea canadensis DSM 3403	929556	leaf	5202069	32	27	0.0
Emticicia oligotrophica DSM 17448	929562	leaf	5220361	27	20	0.0
Niabella soli DSM 19437	929713	leaf	4697343	27	20	0.0
Pseudomonas brassicacearum	930166	species	6843248	13	6	0.0
Alcanivorax dieselolei B5	930169	leaf	4928223	7	2	0.0
Bacillus thuringiensis serovar finitimus YBT-020	930170	leaf	5682383	14	4	0.0
Pseudarthrobacter phenanthrenivorans Sphe3	930171	leaf	4535320	6	2	0.0
Salmonella enterica subsp. enterica serovar Senftenberg str. ATCC 43845	930772	leaf	5260609	5	1	0.0
Listeria monocytogenes J1816	930781	leaf	2947460	6	0	0.0
Halioglobus japonicus	930805	species	4116357	4	3	0.0
Halioglobus pacificus	930806	species	5003575	9	7	0.0
Sulfolobus islandicus HVE10/4	930943	leaf	2655201	4	0	0.0
Yersinia enterocolitica subsp. palearctica Y11	930944	leaf	4625880	4	1	0.0
Sulfolobus islandicus REY15A	930945	leaf	2522992	5	2	0.0
Corynebacterium deserti GIMN1.010	931089	leaf	3033893	6	4	0.0
Candidatus Liberibacter asiaticus str. Ishi-1	931202	leaf	1190853	2	0	0.0
Clostridium saccharoperbutylacetonicum N1-4(HMT)	931276	leaf	6666445	112	31	0.0
Pseudomonas putida BIRD-1	931281	leaf	5731541	4	0	0.0
Acetobacterium woodii DSM 1030	931626	leaf	4044777	17	11	0.0
Pantoea ananatis AJ13355	932677	leaf	4877279	10	0	0.0
Listeria monocytogenes SLCC2755	932919	leaf	3023926	2	0	0.0
Listeria monocytogenes SLCC2372	932920	leaf	3022910	1	0	0.0
Acidianus hospitalis W1	933801	leaf	2137654	12	7	0.0
Clostridium botulinum B str. Eklund 17B (NRP)	935198	leaf	7677167	91	0	0.0
Rhodococcus sp. p52	935199	species	5413283	7	1	0.0
Sulfuricella	935200	genus	3217213	1	0	0.0
Klebsiella aerogenes EA1509E	935296	leaf	5591105	6	1	0.0
Vibrio cholerae LMA3984-4	935297	leaf	3738715	1	0	0.0
Mesorhizobium loti NZP2037	935546	leaf	7481739	8	6	0.0
Neisseria meningitidis M01-240355	935588	leaf	2287777	6	1	0.0
Neisseria meningitidis M01-240149	935591	leaf	2223518	2	0	0.0
Salmonella enterica subsp. enterica serovar Thompson str. ATCC 8391	935705	leaf	4690430	1	0	0.0
Haemophilus influenzae F3047	935897	leaf	2007018	2	2	0.0
Mycoplasma hyorhinis MCLD	936139	leaf	829709	22	8	0.0
Enterococcus faecalis 62	936153	leaf	3130818	5	0	0.0
Streptococcus parauberis KCTC 11537	936154	leaf	2143887	9	7	0.0
Helicobacter felis ATCC 49179	936155	leaf	1672681	4	3	0.0
Bacillus subtilis BSn5	936156	leaf	4093599	31	0	0.0
Bifidobacterium breve S27	936351	leaf	2294458	1	0	0.0
Staphylococcus pseudintermedius HKU10-03	937773	leaf	2617381	17	9	0.0
Taylorella equigenitalis MCE9	937774	leaf	1695860	7	0	0.0
Deinococcus peraridilitoris DSM 19664	937777	leaf	4513714	14	10	0.0
Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791	938141	leaf	4817791	2	0	0.0
Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717	938143	leaf	4769795	2	1	0.0
Acetobacter pasteurianus subsp. paradoxus	940260	subspecies	3216032	3	2	0.0
Ignicoccus islandicus DSM 13165	940295	leaf	1394664	3	2	0.0
Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720	941187	leaf	4989883	2	1	0.0
Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997	941190	leaf	4660922	1	0	0.0
Rickettsia slovaca 13-B	941638	leaf	1275089	2	0	0.0
Bacillus coagulans 2-6	941639	leaf	3073079	8	1	0.0
Mycoplasma haemofelis str. Langford 1	941640	leaf	1147259	38	22	0.0
Clostridium botulinum H04402 065	941968	leaf	3919740	20	4	0.0
Neisseria meningitidis WUE 2594	942513	leaf	2227255	1	0	0.0
Dehalogenimonas sp. WBC-2	943347	species	1725728	6	3	0.0
Mycoplasma fermentans M64	943945	leaf	1118751	15	1	0.0
Arcobacter butzleri ED-1	944546	leaf	2256675	29	12	0.0
Arcobacter sp. L	944547	species	2947662	50	37	0.0
Tetragenococcus halophilus NBRC 12172	945021	leaf	2562720	16	4	0.0
Acinetobacter baumannii D1279779	945556	leaf	3711700	4	1	0.0
Corynebacterium ulcerans BR-AD22	945712	leaf	2606374	1	0	0.0
Ignavibacterium album JCM 16511	945713	leaf	3658997	26	21	0.0
Candidatus Symbiobacter mobilis CR	946483	leaf	2991840	28	19	0.0
Paraburkholderia sprentiae	948107	species	7829542	1	0	0.0
Cronobacter sakazakii SP291	956149	leaf	4518784	5	0	0.0
Microbacterium testaceum StLB037	979556	leaf	3982034	4	2	0.0
Leuconostoc sp. C2	979982	species	1877273	4	2	0.0
Strawberry lethal yellows phytoplasma (CPA) str. NZSb11	980422	leaf	959779	13	0	0.0
Acinetobacter baumannii TCDC-AB0715	980514	leaf	4218013	1	0	0.0
Chloracidobacterium thermophilum B	981222	leaf	3695372	8	6	0.0
Xanthomonas axonopodis pv. citrumelo F1	981368	leaf	4967469	6	1	0.0
Brucella vulpis	981386	species	3238137	4	2	0.0
Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	981539	leaf	2362241	4	0	0.0
Streptococcus pasteurianus ATCC 43144	981540	leaf	2100077	4	1	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	27	17	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	9	5	0.0
Dokdonia sp. 4H-3-7-5	983548	species	3389993	11	6	0.0
Burkholderia cepacia ATCC 25416	983594	leaf	8605945	7	4	0.0
Rubrivivax gelatinosus IL144	983917	leaf	5043253	19	11	0.0
Francisella cf. novicida Fx1	984129	leaf	1913619	3	1	0.0
Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958	984237	leaf	4905181	3	0	0.0
Saprospira grandis str. Lewin	984262	leaf	4400185	12	8	0.0
Staphylococcus pseudintermedius ED99	984892	leaf	2572216	6	0	0.0
Staphylococcus argenteus	985002	species	2787638	20	13	0.0
Staphylococcus aureus subsp. aureus LGA251	985006	leaf	2753827	2	1	0.0
Vulcanisaeta moutnovskia 768-28	985053	leaf	2298983	6	5	0.0
Burkholderia multivorans ATCC BAA-247	985079	leaf	6322746	3	0	0.0
Helicobacter pylori 2018	985080	leaf	1562832	2	0	0.0
Helicobacter pylori 2017	985081	leaf	1548238	2	0	0.0
Paenibacillus terrae HPL-003	985665	leaf	6083395	15	7	0.0
Staphylococcus agnetis	985762	species	2503399	14	9	0.0
Marinovum algicola DG 898	988812	leaf	5252390	7	7	0.0
Acidithiobacillus caldus SM-1	990288	leaf	3237599	6	0	0.0
Xanthomonas campestris pv. raphani 756C	990315	leaf	4941214	4	1	0.0
Methanosaeta concilii GP6	990316	leaf	3026645	4	1	0.0
Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069	990317	leaf	2377209	6	2	0.0
[Clostridium] propionicum DSM 1682	991789	leaf	3120417	22	19	0.0
Clostridium acetobutylicum DSM 1731	991791	leaf	4145581	47	0	0.0
Polymorphum	991903	genus	4718963	1	0	0.0
Polymorphum gilvum SL003B-26A1	991905	leaf	4718963	9	7	0.0
Riemerella anatipestifer RA-GD	992406	leaf	2166384	12	0	0.0
Streptococcus suis A7	993512	leaf	2038409	1	0	0.0
Yersinia enterocolitica subsp. palearctica 105.5R(r)	994476	leaf	4621811	2	1	0.0
Pseudomonas brassicacearum subsp. brassicacearum NFM421	994484	leaf	6843248	2	0	0.0
Pseudomonas stutzeri DSM 4166	996285	leaf	4689946	8	0	0.0
Corynebacterium ulcerans 0102	996634	leaf	2579188	2	0	0.0
Polaribacter reichenbachii	996801	species	4125014	40	27	0.0
Paenibacillus mucilaginosus K02	997761	leaf	8819200	17	0	0.0
Bacteroides dorei CL03T12C01	997877	leaf	5310365	974	342	0.0380006
Aeromonas veronii B565	998088	leaf	4551783	11	3	0.0
Lactobacillus casei BD-II	998820	leaf	3127288	1	0	0.0
Lactobacillus casei LC2W	999378	leaf	3077434	1	0	0.0
Burkholderia gladioli BSR3	999541	leaf	9052299	13	1	0.0
Leisingera methylohalidivorans DSM 14336	999552	leaf	4650996	8	4	0.0
Bacillus amyloliquefaciens TA208	999891	leaf	3937511	5	0	0.0
Pseudomonas aeruginosa AES-1R	1000561	leaf	6343337	6	1	0.0
Bacillus amyloliquefaciens LL3	1001582	leaf	4001985	6	0	0.0
Lactobacillus brevis KB290	1001583	leaf	2587877	4	0	0.0
Pseudomonas mendocina NK-01	1001585	leaf	5434353	3	0	0.0
Mycobacterium abscessus subsp. massiliense CCUG 48898 = JCM 15300	1001714	leaf	4978382	1	1	0.0
Escherichia coli PCN033	1001989	leaf	5156873	3	1	0.0
Candidatus Pelagibacter sp. IMCC9063	1002672	species	1284727	12	11	0.0
Solibacillus silvestris StLB046	1002809	leaf	3984229	11	6	0.0
Verrucosispora maris	1003110	species	6732271	1	0	0.0
Streptomyces cattleya NRRL 8057 = DSM 46488	1003195	leaf	16188068	14	1	0.0
Rickettsia typhi str. TH1527	1003201	leaf	1112372	13	0	0.0
Rickettsia typhi str. B9991CWPP	1003202	leaf	1112957	13	0	0.0
Kluyveromyces marxianus DMKU3-1042	1003335	leaf	10966467	245	19	0.0
Alteromonas macleodii str. 'Black Sea 11'	1004785	leaf	4480507	5	3	0.0
