name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Candidatus Arthromitus sp. SFB-mouse-NL	1508644	species	1654902	1	0	0.0
Sphingopyxis fribergensis	1515612	species	5202172	1	1	0.0
Geobacillus sp. LC300	1519377	species	3532580	4	1	0.0
Dehalococcoides sp. UCH007	1522671	species	1473548	1	0	0.0
Lacimicrobium alkaliphilum	1526571	species	4378835	1	1	0.0
Bosea vaviloviae	1526658	species	6713548	2	0	0.0
Planococcus sp. PAMC 21323	1526927	species	3199864	1	1	0.0
Rickettsiales bacterium Ac37b	1528098	species	1917564	3	1	0.0
Lawsonella clevelandensis	1528099	species	3775705	4	0	0.0
Polaribacter sp. BM10	1529069	species	3254403	3	2	0.0
Coriobacteriaceae bacterium 68-1-3	1531429	species	1967093	1	1	0.0
Brevundimonas sp. DS20	1532555	species	3475610	1	0	0.0
Pseudomonas sp. DR 5-09	1534110	species	6427864	1	0	0.0
Candida	1535326	genus	14618422	1	0	0.0
Paenibacillus sp. FSL P4-0081	1536769	species	8423054	4	1	0.0
Paenibacillus sp. FSL R5-0345	1536770	species	6787172	9	7	0.0
Paenibacillus sp. FSL R5-0912	1536771	species	7718525	6	3	0.0
Paenibacillus sp. FSL R7-0273	1536772	species	7288921	4	1	0.0
Paenibacillus sp. FSL R7-0331	1536773	species	6931967	3	1	0.0
Paenibacillus sp. FSL H7-0357	1536774	species	7692748	2	1	0.0
Paenibacillus sp. FSL H7-0737	1536775	species	6765883	4	1	0.0
Methylomonas denitrificans	1538553	species	5172098	5	2	0.0
Sphingobacterium sp. ML3W	1538644	species	5329010	3	3	0.0
Treponema sp. OMZ 838	1539298	species	2708067	2	1	0.0
Candidatus Izimaplasma sp. HR1	1541959	species	1878735	3	3	0.0
Francisella sp. CA97-1460	1542390	species	1861609	1	1	0.0
Sedimenticola thiotaurini	1543721	species	3962284	2	2	0.0
Lactobacillus sp. wkB8	1545702	species	1932531	1	1	0.0
Mycobacterium sp. EPa45	1545728	species	6177406	1	0	0.0
Marinitoga sp. 1137	1545835	species	2290181	5	0	0.0
Bacillus weihaiensis	1547283	species	4361276	1	0	0.0
Sphingomonas taxi	1549858	species	4061902	4	3	0.0
Limnochorda pilosa	1555112	species	3817036	4	2	0.0
Enterobacter sp. E20	1560339	species	4763114	4	2	0.0
Sphingomonas panacis	1560345	species	5322941	1	1	0.0
Streptomyces sp. CCM_MD2014	1561022	species	8274043	2	2	0.0
Fermentimonas caenicola	1562970	species	2808926	13	6	0.0
Carnobacterium sp. CP1	1564681	species	2614401	1	0	0.0
Rugosibacter aromaticivorans	1565605	species	2934611	1	1	0.0
Bacillus sp. X1(2014)	1565991	species	3422674	3	3	0.0
Paenibacillus sp. IHBB 10380	1566358	species	5787303	1	1	0.0
Bacillus sp. YP1	1574141	species	4153566	1	0	0.0
Candidatus Nanopusillus acidilobi	1577684	species	605887	2	2	0.0
Edwardsiella sp. EA181011	1578828	species	3934167	2	2	0.0
archaeon GW2011_AR10	1579370	species	1241428	1	1	0.0
archaeon GW2011_AR20	1579378	species	829411	1	1	0.0
Sulfurospirillum sp. UCH001	1581011	species	2606563	1	1	0.0
Candidatus Methylopumilus planktonicus	1581557	species	1356428	1	0	0.0
Myroides sp. A21	1583100	species	4155464	1	0	0.0
Helicobacter himalayensis	1591088	species	1829936	4	2	0.0
Planococcus faecalis	1598147	species	3495892	1	0	0.0
Desulfuromonas soudanensis	1603606	species	3958620	2	1	0.0
Halanaeroarchaeum sulfurireducens	1604004	species	4463238	1	0	0.0
Elizabethkingia endophytica	1606016	species	8465604	14	2	0.0
Candidatus Filomicrobium marinum	1608628	species	7939883	1	0	0.0
Pyrococcus kukulkanii	1609559	species	1977126	1	1	0.0
Confluentimicrobium sp. EMB200-NS6	1609966	species	4147426	2	1	0.0
Methanobrevibacter sp. YE315	1609968	species	2273296	1	0	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	2	0	0.0
Geminocystis sp. NIES-3708	1615909	species	4042078	5	4	0.0
Paenibacillus bovis	1616788	species	5354277	4	3	0.0
Geminocystis sp. NIES-3709	1617448	species	4426059	2	1	0.0
Arthrobacter sp. IHBB 11108	1618207	species	3599434	2	2	0.0
Candidatus Woesebacteria bacterium GW2011_GWF1_31_35	1618600	species	819458	2	2	0.0
candidate division TM6 bacterium GW2011_GWF2_28_16	1619077	species	853053	1	0	0.0
Erwinia gerundensis	1619313	species	4481256	1	1	0.0
candidate division Kazan bacterium GW2011_GWA1_50_15	1620412	species	602646	3	1	0.0
Hoeflea sp. IMCC20628	1620421	species	5119813	2	1	0.0
Lutibacter profundi	1622118	species	2966978	2	2	0.0
Bacillus sp. LM 4-2	1628753	species	4069266	1	0	0.0
Geobacillus sp. 12AMOR1	1629723	species	3442724	4	0	0.0
Planctomyces sp. SH-PL14	1632864	species	8442773	1	0	0.0
Planctomyces sp. SH-PL62	1636152	species	6784659	1	1	0.0
Verrucomicrobia bacterium IMCC26134	1637999	species	4001000	3	3	0.0
Pseudonocardia sp. HH130629-09	1641402	species	6300975	1	1	0.0
Petrimonas mucosa	1642646	species	3717632	27	23	0.0
Proteiniphilum saccharofermentans	1642647	species	4414963	23	19	0.0
candidate division SR1 bacterium Aalborg_AAW-1	1643353	species	1044756	1	0	0.0
Devosia sp. H5989	1643450	species	4594249	1	0	0.0
Eggerthellales	1643822	order	2819407	1	0	0.0
Natrialbales	1644060	order	4270318	1	0	0.0
Maribacter sp. 1_2014MBL_MicDiv	1644130	species	4399611	1	0	0.0
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	3	3	0.0
Acinetobacter sp. TTH0-4	1646498	species	2962453	2	2	0.0
Anabaena sp. wa102	1647413	species	5782034	1	0	0.0
Erythrobacter atlanticus	1648404	species	3226359	2	1	0.0
Bacillus paralicheniformis	1648923	species	4376305	5	0	0.0
Streptomyces sp. CFMR 7	1649184	species	8307279	2	1	0.0
Pseudomonas sp. CCOS 191	1649877	species	6012947	2	0	0.0
Corynebacterium crudilactis	1652495	species	3217288	1	0	0.0
Caldimicrobium thiodismutans	1653476	species	1814952	1	1	0.0
Rhodococcus sp. PBTS 1	1653478	species	4251687	3	2	0.0
Rhodococcus sp. PBTS 2	1653479	species	5316948	1	1	0.0
Mitsuaria sp. 7	1658665	species	6085092	3	1	0.0
Ottowia sp. oral taxon 894	1658672	species	2925783	2	2	0.0
Pseudomonas sp. GR 6-02	1659194	species	6500345	3	0	0.0
Campylobacter pinnipediorum subsp. pinnipediorum	1660067	subspecies	5161999	2	2	0.0
Bacillus glycinifermentans	1664069	species	4607442	2	2	0.0
Marinobacter sp. CP1	1671721	species	4768422	1	0	0.0
Borrelia mayonii	1674146	species	2613603	2	0	0.0
Labrenzia sp. CP4	1674922	species	6051301	2	1	0.0
Massilia sp. NR 4-1	1678028	species	6361416	2	2	0.0
Limnohabitans sp. 63ED37-2	1678128	species	3372992	2	0	0.0
Burkholderia sp. HB1	1678678	species	7206167	2	1	0.0
Akkermansia glycaniphila	1679444	species	3074078	8	5	0.0
Chryseobacterium sp. IHB B 10212	1685010	species	4871648	6	1	0.0
Bartonella apis	1686310	species	8151641	2	1	0.0
Pseudonocardia sp. EC080610-09	1688404	species	7131853	3	2	0.0
Arthrobacter sp. LS16	1690248	species	3851242	1	1	0.0
Bacteroidetes bacterium UKL13-3	1690483	species	3236529	2	1	0.0
Hyphomonadaceae bacterium UKL13-1	1690484	species	3501508	2	1	0.0
Betaproteobacteria bacterium UKL13-2	1690485	species	3387087	2	2	0.0
Paenibacillus sp. 32O-W	1695218	species	5375858	8	7	0.0
Microbacterium sp. CGR1	1696072	species	3634864	5	2	0.0
Bordetella sp. H567	1697043	species	5532470	3	2	0.0
Oblitimonas alkaliphila	1697053	species	16542408	1	0	0.0
Psychrobacter sp. P2G3	1699622	species	3366617	4	0	0.0
Psychrobacter sp. P11G5	1699624	species	3519144	4	0	0.0
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	2	1	0.0
Faecalibaculum rodentium	1702221	species	2542486	3	3	0.0
Negativicoccus massiliensis	1702287	species	1360589	3	2	0.0
Rhizobium sp. N113	1703960	species	6524337	1	1	0.0
Rhizobium sp. N324	1703969	species	6972593	1	1	0.0
Arthrobacter sp. ERGS1:01	1704044	species	4936686	1	0	0.0
Capnocytophaga sp. oral taxon 323	1705617	species	2614527	7	2	0.0
Massilia sp. WG5	1707785	species	6267305	2	0	0.0
Thermococcus piezophilus	1712654	species	1928800	1	0	0.0
Turicibacter sp. H121	1712675	species	2622031	1	0	0.0
Klebsiella sp. G5	1715259	species	4702949	1	0	0.0
Desulfovibrio indicus	1716143	species	3966573	2	1	0.0
Chryseobacterium sp. IHB B 17019	1721091	species	4077766	8	2	0.0
Rhodococcus sp. 008	1723645	species	7438324	1	0	0.0
Streptomyces sp. CdTB01	1725411	species	10191567	2	2	0.0
Algoriphagus sp. M8-2	1727163	species	3882610	4	4	0.0
Pedobacter sp. PACM 27299	1727164	species	6147290	3	3	0.0
Methylomonas sp. DH-1	1727196	species	5127407	3	3	0.0
Salegentibacter sp. T436	1729720	species	4086550	2	2	0.0
Candidatus Peribacter riflensis	1735162	species	6240353	11	0	0.0
Algibacter alginolytica	1736674	species	3994770	3	2	0.0
Devosia sp. A16	1736675	species	5032994	1	1	0.0
Burkholderia sp. Bp7605	1740163	species	5705688	1	0	0.0
Candidatus Tenderia electrophaga	1748243	species	3763866	2	0	0.0
Marinobacter sp. LQ44	1749259	species	4435564	3	3	0.0
Kurthia sp. 11kri321	1750719	species	2964527	1	1	0.0
Nostoc sp. NIES-3756	1751286	species	6987571	3	3	0.0
Streptomyces sp. 4F	1751294	species	8047771	1	1	0.0
Fischerella sp. NIES-3754	1752063	species	5826863	2	2	0.0
Leptolyngbya sp. NIES-3755	1752064	species	6761657	1	1	0.0
Elizabethkingia genomosp. 3	1756149	species	4433522	7	4	0.0
Elizabethkingia genomosp. 4	1756150	species	4216720	5	1	0.0
Serinicoccus sp. JLT9	1758689	species	3597394	1	0	0.0
Streptococcus sp. A12	1759399	species	1874337	1	0	0.0
Serratia sp. YD25	1759437	species	5117644	1	1	0.0
Flavobacterium crassostreae	1763534	species	3027315	5	4	0.0
Hydrogenophaga sp. LPB0072	1763535	species	4944132	1	1	0.0
Thalassotalea sp. LPB0090	1763536	species	3861670	2	2	0.0
Paenibacillus sp. LPB0068	1763538	species	4757181	1	1	0.0
Deinococcus actinosclerus	1768108	species	3264334	2	1	0.0
Paucibacter sp. KCTC 42545	1768242	species	5169161	2	0	0.0
Polaribacter vadi	1774273	species	3809314	5	5	0.0
Bacillus sp. SDLI1	1774743	species	4134042	4	3	0.0
Alteromonas sp. Mac1	1777491	species	4696291	2	0	0.0
Alteromonas sp. Mac2	1777492	species	4666357	2	0	0.0
Rhodothermaceae bacterium RA	1779382	species	4653222	10	7	0.0
Pseudomonas sp. MS586	1785145	species	6247726	1	1	0.0
Gemella sp. oral taxon 928	1785995	species	1769679	4	3	0.0
Leptotrichia sp. oral taxon 847	1785996	species	2194935	1	0	0.0
Acinetobacter larvae	1789224	species	3741098	1	1	0.0
Wenyingzhuangia fucanilytica	1790137	species	3427057	3	2	0.0
Bosea sp. PAMC 26642	1792307	species	5510355	2	0	0.0
Yangia sp. CCB-MM3	1792508	species	5522061	1	1	0.0
Stenotrophomonas sp. KCTC 12332	1793721	species	4541594	1	0	0.0
Burkholderia sp. PAMC 26561	1795043	species	7431919	2	1	0.0
Microbacterium sp. PAMC 28756	1795053	species	3539061	1	0	0.0
Frondihabitans sp. PAMC 28766	1795630	species	4766863	2	1	0.0
Variovorax sp. PAMC 28711	1795631	species	4316152	2	1	0.0
Burkholderia sp. PAMC 28687	1795874	species	6881273	1	0	0.0
Bacteroides caecimuris	1796613	species	4839918	656	474	0.0350033
Blautia sp. YL58	1796616	species	5128792	25	22	0.0
Burkholderia sp. OLGA172	1804984	species	8574890	2	0	0.0
Olsenella sp. Marseille-P2300	1805478	species	2176737	3	2	0.0
Christensenella massiliensis	1805714	species	2560186	6	3	0.0
Rhodococcus sp. MTM3W5.2	1805827	species	5665081	2	2	0.0
Sphingorhabdus sp. M41	1806885	species	3339521	1	0	0.0
Arthrobacter sp. ZXY-2	1806905	species	5058708	1	1	0.0
Acinetobacter sp. DUT-2	1809055	species	4072672	1	0	0.0
Immundisolibacter cernigliae	1810504	species	3243537	1	1	0.0
Streptococcus pantholopis	1811193	species	2241302	1	0	0.0
Streptomyces sp. fd1-xmd	1812480	species	7929999	2	0	0.0
Geobacillus sp. JS12	1813182	species	3721489	1	1	0.0
Acidobacteria bacterium DSM 100886	1813736	species	7480314	3	3	0.0
Shigella sp. PAMC 28760	1813821	species	4558287	1	0	0.0
Streptococcus halotolerans	1814128	species	2182100	1	0	0.0
Colwellia sp. PAMC 20917	1816218	species	4683314	3	3	0.0
Marinobacterium sp. ST58-10	1821621	species	5191608	3	3	0.0
Paraburkholderia	1822464	genus	9291260	1	0	0.0
Desulfuromonas sp. DDH964	1823759	species	3924652	2	0	0.0
Streptococcus marmotae	1825069	species	2322791	4	3	0.0
Candidatus Nitrosocosmicus sp. G61	1826872	species	2989777	1	0	0.0
Brevundimonas sp. GW460-12-10-14-LB2	1827469	species	3263775	1	1	0.0
Desulfotomaculum ferrireducens	1833852	species	3240180	1	0	0.0
Lachnoclostridium sp. YL32	1834196	species	7225343	68	62	0.0
Ruminiclostridium sp. KB18	1834198	species	3802817	10	8	0.0
Parabacteroides sp. YL27	1834200	species	3306456	413	385	0.0361731
Burkholderiales bacterium YL45	1834205	species	2923068	2	2	0.0
Erysipelotrichaceae bacterium I46	1834207	species	4468295	7	6	0.0
Maribacter sp. T28	1836467	species	4271158	4	2	0.0
Bacillus sp. FJAT-14266	1837130	species	4109356	1	0	0.0
Lacunisphaera limnophila	1838286	species	4199284	1	1	0.0
Bacillus sp. FDAARGOS_235	1839798	species	5608141	2	1	0.0
Streptococcus sp. FDAARGOS_192	1839799	species	2435466	1	0	0.0
Dehalogenimonas formicexedens	1839801	species	2092789	2	2	0.0
Streptomyces sp. RTd22	1841249	species	11142275	2	0	0.0
Gordonibacter sp. Marseille-P2775	1841863	species	3948172	1	0	0.0
Pelobacter sp. SFB93	1842532	species	3218469	3	2	0.0
Acidovorax sp. RAC01	1842533	species	4574859	2	2	0.0
Sinorhizobium sp. RAC02	1842534	species	6626583	1	1	0.0
Blastomonas sp. RAC04	1842535	species	4403499	2	2	0.0
Bosea sp. RAC05	1842539	species	5620120	3	0	0.0
Methyloversatilis sp. RAC08	1842540	species	3937190	1	0	0.0
Rhodoferax sp. DCY110	1842727	species	5895641	3	2	0.0
Sphingobium sp. RAC03	1843368	species	4369746	1	1	0.0
Acidaminococcales	1843488	order	2408767	1	0	0.0
Brucella sp. 09RB8910	1844051	species	3592978	1	0	0.0
Exiguobacterium sp. U13-1	1849031	species	3208634	1	0	0.0
Arthrobacter sp. U41	1849032	species	4792631	1	1	0.0
Staphylococcaceae bacterium S31	1849491	species	1745789	1	1	0.0
Streptomyces sp. SAT1	1849967	species	7472530	1	1	0.0
Lutibacter sp. LPB0138	1850246	species	3426122	4	3	0.0
Rhodobacter sp. LPB0142	1850250	species	3780829	3	0	0.0
Tenacibaculum sp. LPB0136	1850252	species	3019213	2	1	0.0
Arcobacter sp. LPB0137	1850254	species	2866429	2	2	0.0
Arachidicoccus sp. BS20	1850526	species	3492500	4	0	0.0
Phycisphaerae bacterium SM-Chi-D1	1851148	species	3868357	2	2	0.0
Murdochiella sp. Marseille-P2341	1852373	species	1671491	2	1	0.0
Ezakiella massiliensis	1852374	species	1741785	3	3	0.0
haloarchaeon HTSR1	1855411	species	1972283	1	0	0.0
Sphingobium sp. EP60837	1855519	species	4261696	1	0	0.0
Pseudomonas sp. TCU-HL1	1856685	species	6256697	5	1	0.0
Halothiobacillus sp. LS2	1860122	species	2908964	1	1	0.0
Rhizobiales bacterium NRL2	1862950	species	4700671	4	4	0.0
Prosthecochloris sp. CIB 2401	1868325	species	2399849	1	1	0.0
Rhizobium sp. S41	1869170	species	5524367	4	0	0.0
Anaerococcus mediterraneensis	1870984	species	2080215	2	0	0.0
Lachnoclostridium phocaeense	1871021	species	3500754	27	20	0.00831027
Ndongobacter massiliensis	1871025	species	1864878	1	0	0.0
Propionimicrobium sp. Marseille-P3275	1871034	species	2010679	1	1	0.0
haloarchaeon HSR6	1873524	species	2085946	1	0	0.0
Marinobacter salinus	1874317	species	4121005	2	2	0.0
Clavibacter michiganensis subsp. capsici	1874630	subspecies	3241713	1	0	0.0
Halomonas sp. 1513	1883416	species	4129523	2	1	0.0
Selenomonas sp. oral taxon 920	1884263	species	2440121	2	2	0.0
Brucella sp. 141012304	1885919	species	3442381	2	1	0.0
Anaerolineaceae bacterium oral taxon 439	1889813	species	2945494	2	2	0.0
Fuerstia marisgermanicae	1891926	species	8920478	2	1	0.0
Bacillus sp. ABP14	1892404	species	5152566	2	1	0.0
Spiroplasma sp. TU-14	1898044	species	1199640	3	0	0.0
Pseudomonas sp. LPH1	1898684	species	5229495	3	2	0.0
Candidatus Melainabacteria bacterium MEL.A1	1899017	species	1867336	88	83	0.0
Brachybacterium sp. P6-10-X1	1903186	species	4385603	1	1	0.0
Jeotgalibaca sp. PTS2502	1903686	species	2300992	5	5	0.0
Betaproteobacteria bacterium GR16-43	1904640	species	4806848	1	0	0.0
Stenotrophomonas sp. LM091	1904944	species	4317450	1	0	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	2	0	0.0
Curtobacterium sp. BH-2-1-1	1905847	species	3795948	1	0	0.0
Hyphomonas sp. Mor2	1906738	species	3628091	2	1	0.0
Jeongeupia sp. USM3	1906741	species	3788814	5	5	0.0
Microbacterium sp. BH-3-3-3	1906742	species	3508491	1	0	0.0
Pseudomonas sp. BS-2016	1907766	species	4814265	2	2	0.0
Nonomuraea sp. ATCC 55076	1909395	species	13047416	3	1	0.0
Marinilactibacillus sp. 15R	1911586	species	2767908	2	1	0.0
Virgibacillus sp. 6R	1911587	species	4749385	1	1	0.0
Peptoniphilus sp. ING2-D1G	1912856	species	1601846	7	5	0.0
Spiroplasma sp. NBRC 100390	1914410	species	1199621	3	0	0.0
Thioclava sp. 25B10_4	1915078	species	4238255	3	1	0.0
Alteromonadaceae bacterium	1916082	species	4790451	1	0	0.0
Microbacterium sp. 1.5R	1916917	species	3620317	3	0	0.0
Synechococcus sp. SynAce01	1916956	species	2750634	1	0	0.0
Sulfitobacter sp. AM1-D1	1917485	species	4691010	1	1	0.0
Sphingomonas sp. ABOJV	1920127	species	4819238	2	1	0.0
Mycobacterium sp. WY10	1920667	species	6041408	2	1	0.0
Donghicola sp. JLT3646	1920883	species	3147211	2	2	0.0
Geobacillus genomosp. 3	1921421	species	3486308	2	1	0.0
Sphingomonas sp. JJ-A5	1921510	species	3787976	2	0	0.0
Paraburkholderia sp. SOS3	1926494	species	7502907	2	1	0.0
Pseudomonas sp. S-6-2	1931241	species	4035153	1	1	0.0
Halorientalis sp. IM1011	1932360	species	3778989	1	0	0.0
Sphingobacterium sp. B29	1933220	species	6357185	6	5	0.0
Bartonella sp. WD16.2	1933904	species	1762996	2	1	0.0
Bartonella sp. JB15	1933906	species	1494018	1	0	0.0
Bartonella sp. JB63	1933907	species	1493693	1	0	0.0
Bartonella sp. A1379B	1933910	species	1541976	1	0	0.0
Bartonella sp. Raccoon60	1933912	species	1615700	1	0	0.0
Phycisphaerae bacterium ST-NAGAB-D1	1936003	species	4250973	3	2	0.0
Seonamhaeicola sp. S2-3	1936081	species	3752836	1	1	0.0
Brevundimonas sp. LM2	1938605	species	3564519	1	1	0.0
Sphingomonas sp. LM7	1938607	species	4155514	2	2	0.0
Phycisphaerae bacterium L21-RPul-D3	1940790	species	2951611	3	2	0.0
Bacillus sp. 275	1941347	species	4051970	1	0	0.0
Eggerthellaceae bacterium Marseille-P3241	1944646	species	1447956	2	1	0.0
Cellvibrio sp. PSBB023	1945512	species	4705304	3	3	0.0
Sphingomonas sp. NIC1	1961362	species	3660563	2	0	0.0
Halomonas sp. 'Soap Lake #7'	1962264	species	4803686	6	5	0.0
