readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
contig-125_16071	unclassified	0	0	0	0	483	1
contig-125_16072	unclassified	0	0	0	0	483	1
contig-125_16073	CP009057.1	357276	121	121	26	483	5
contig-125_16073	CP008741.1	357276	121	121	26	483	5
contig-125_16073	CP007619.1	357276	121	121	26	483	5
contig-125_16073	CP000139.1	435590	121	121	26	483	5
contig-125_16073	CP011531.1	997877	121	121	26	483	5
contig-125_16077	unclassified	0	0	0	0	483	1
contig-125_16074	unclassified	0	0	0	0	483	1
contig-125_16076	unclassified	0	0	0	0	483	1
contig-125_16075	unclassified	0	0	0	0	483	1
contig-125_16080	unclassified	0	0	0	0	483	1
contig-125_16078	unclassified	0	0	0	0	483	1
contig-125_16082	unclassified	0	0	0	0	483	1
contig-125_16079	CP000140.1	435591	81	81	24	483	4
contig-125_16079	CP002530.1	667015	81	81	24	483	4
contig-125_16079	CP011531.1	997877	81	81	24	483	4
contig-125_16079	CP003274.1	679935	81	81	24	483	4
contig-125_16081	AE015928.1	226186	87318	87318	480	483	2
contig-125_16081	CP012937.1	818	87318	87318	480	483	2
contig-125_16083	CP009505.1	1434100	64	64	23	483	2
contig-125_16083	CP011212.1	1619077	64	64	23	483	2
contig-125_16084	AE015928.1	226186	9225	9225	204	483	2
contig-125_16084	CP012937.1	818	9225	9225	204	483	2
contig-125_16086	unclassified	0	0	0	0	483	1
contig-125_16087	unclassified	0	0	0	0	483	1
contig-125_16085	unclassified	0	0	0	0	483	1
contig-125_16089	unclassified	0	0	0	0	483	1
contig-125_16091	unclassified	0	0	0	0	483	1
contig-125_16088	unclassified	0	0	0	0	483	1
contig-125_16090	JH393348.1	43179	64	0	23	483	1
contig-125_16095	unclassified	0	0	0	0	483	1
contig-125_16094	unclassified	0	0	0	0	483	1
contig-125_16098	unclassified	0	0	0	0	483	1
contig-125_16096	unclassified	0	0	0	0	483	1
contig-125_16097	unclassified	0	0	0	0	483	1
contig-125_16099	unclassified	0	0	0	0	483	1
contig-125_16101	CP012156.1	1690484	100	0	25	483	1
contig-125_16100	unclassified	0	0	0	0	483	1
contig-125_16093	CP012937.1	818	165925	165925	469	483	2
contig-125_16093	AE015928.1	226186	165925	165925	469	483	2
contig-125_16104	unclassified	0	0	0	0	483	1
contig-125_16103	CP003532.1	660470	81	0	24	483	1
contig-125_16102	CP001896.1	572477	225	0	30	483	1
contig-125_16105	unclassified	0	0	0	0	483	1
contig-125_16107	CP017671.1	587	64	0	23	483	1
contig-125_16109	unclassified	0	0	0	0	483	1
contig-125_16108	CP000139.1	435590	121	0	26	483	1
contig-125_16110	unclassified	0	0	0	0	483	1
contig-125_16112	unclassified	0	0	0	0	483	1
contig-125_16111	unclassified	0	0	0	0	483	1
contig-125_16113	unclassified	0	0	0	0	483	1
contig-125_16116	unclassified	0	0	0	0	483	1
contig-125_16114	unclassified	0	0	0	0	483	1
contig-125_16118	unclassified	0	0	0	0	483	1
contig-125_16115	AE015928.1	226186	59610	6329	368	483	1
contig-125_16117	LT622246.1	1379690	196	196	29	483	2
contig-125_16117	CP012938.1	28116	196	196	29	483	2
contig-125_16119	CP012801.1	246787	64	0	23	483	1
contig-125_16120	unclassified	0	0	0	0	482	1
contig-125_16121	unclassified	0	0	0	0	482	1
contig-125_16122	unclassified	0	0	0	0	482	1
contig-125_16123	unclassified	0	0	0	0	482	1
contig-125_16124	unclassified	0	0	0	0	482	1
contig-125_16125	unclassified	0	0	0	0	482	1
contig-125_16126	unclassified	0	0	0	0	482	1
contig-125_15996	CP002352.1	693979	4489	3506	82	484	1
contig-125_16128	unclassified	0	0	0	0	482	1
contig-125_16127	FQ312004.1	862962	256	0	31	482	1
contig-125_16129	CP003191.1	203275	289	289	32	482	3
contig-125_16129	CP011531.1	997877	289	289	32	482	3
contig-125_16129	CP015402.1	1834200	289	289	32	482	3
contig-125_16130	CP012075.1	1236517	121	0	26	482	1
contig-125_16131	CP015401.1	1796613	121	0	26	482	1
contig-125_16134	unclassified	0	0	0	0	482	1
contig-125_16136	unclassified	0	0	0	0	482	1
contig-125_16135	unclassified	0	0	0	0	482	1
contig-125_16137	unclassified	0	0	0	0	482	1
contig-125_16133	CP002170.1	872331	81	81	24	482	5
contig-125_16133	CP003914.1	1118964	81	81	24	482	5
contig-125_16133	CP006849.1	634997	81	81	24	482	5
contig-125_16133	CP003231.1	1129369	81	81	24	482	5
contig-125_16133	CP016817.1	2100	81	81	24	482	5
contig-125_16138	unclassified	0	0	0	0	482	1
contig-125_16132	CP009245.1	1431546	64	0	23	482	1
contig-125_16141	unclassified	0	0	0	0	482	1
contig-125_16139	unclassified	0	0	0	0	482	1
contig-125_16142	unclassified	0	0	0	0	482	1
contig-125_16144	unclassified	0	0	0	0	482	1
contig-125_16143	unclassified	0	0	0	0	482	1
contig-125_16092	unclassified	0	0	0	0	483	1
contig-125_16145	unclassified	0	0	0	0	482	1
contig-125_16147	unclassified	0	0	0	0	482	1
contig-125_16140	CP012937.1	818	62071	0	461	482	1
contig-125_16148	unclassified	0	0	0	0	482	1
contig-125_16149	unclassified	0	0	0	0	482	1
contig-125_16150	unclassified	0	0	0	0	482	1
contig-125_16146	CP012706.1	817	225	225	30	482	4
contig-125_16146	FQ312004.1	862962	225	225	30	482	4
contig-125_16146	AP006841.1	295405	225	225	30	482	4
contig-125_16146	LN877293.1	817	225	225	30	482	4
contig-125_16153	unclassified	0	0	0	0	482	1
contig-125_16151	unclassified	0	0	0	0	482	1
contig-125_16152	unclassified	0	0	0	0	482	1
contig-125_16154	unclassified	0	0	0	0	482	1
contig-125_16155	unclassified	0	0	0	0	482	1
contig-125_16157	unclassified	0	0	0	0	482	1
contig-125_16159	unclassified	0	0	0	0	482	1
contig-125_16156	CP007619.1	357276	121	121	26	482	4
contig-125_16156	CP009057.1	357276	121	121	26	482	4
contig-125_16156	CP011531.1	997877	121	121	26	482	4
contig-125_16156	CP008741.1	357276	121	121	26	482	4
contig-125_16161	unclassified	0	0	0	0	482	1
contig-125_16162	unclassified	0	0	0	0	482	1
contig-125_16163	unclassified	0	0	0	0	482	1
contig-125_16164	CP009332.1	1428	64	0	23	482	1
contig-125_16160	LT700187.1	1805714	196	64	29	482	1
contig-125_16167	AE015928.1	226186	81	0	24	482	1
contig-125_16166	LN907827.1	1619313	81	0	24	482	1
contig-125_16158	CP015401.1	1796613	9409	9409	112	482	3
contig-125_16158	CP012938.1	28116	9409	9409	112	482	3
contig-125_16158	LT622246.1	1379690	9409	9409	112	482	3
contig-125_16169	unclassified	0	0	0	0	482	1
contig-125_16168	CP012937.1	818	729	0	42	482	1
contig-125_16170	AP012282.1	1090974	81	0	24	482	1
contig-125_16171	unclassified	0	0	0	0	482	1
contig-125_16172	unclassified	0	0	0	0	482	1
contig-125_16173	unclassified	0	0	0	0	482	1
contig-125_16175	unclassified	0	0	0	0	482	1
contig-125_16177	unclassified	0	0	0	0	482	1
contig-125_16178	unclassified	0	0	0	0	482	1
contig-125_16179	unclassified	0	0	0	0	482	1
contig-125_16165	unclassified	0	0	0	0	482	1
contig-125_16174	AE015928.1	226186	182905	182905	481	482	2
contig-125_16174	CP012937.1	818	182905	182905	481	482	2
contig-125_16181	unclassified	0	0	0	0	482	1
contig-125_16180	CP012938.1	28116	100	100	25	482	2
contig-125_16180	LT622246.1	1379690	100	100	25	482	2
contig-125_16182	unclassified	0	0	0	0	482	1
contig-125_16184	unclassified	0	0	0	0	482	1
contig-125_16185	unclassified	0	0	0	0	481	1
contig-125_16186	unclassified	0	0	0	0	481	1
contig-125_16187	unclassified	0	0	0	0	481	1
contig-125_16188	unclassified	0	0	0	0	481	1
contig-125_16183	CP012937.1	818	225	225	30	482	2
contig-125_16183	AE015928.1	226186	225	225	30	482	2
contig-125_16189	unclassified	0	0	0	0	481	1
contig-125_16191	unclassified	0	0	0	0	481	1
contig-125_16192	unclassified	0	0	0	0	481	1
contig-125_16190	unclassified	0	0	0	0	481	1
contig-125_16176	CP003274.1	679935	221	81	51	482	1
contig-125_16194	unclassified	0	0	0	0	481	1
contig-125_16193	CP014035.1	676	64	0	23	481	1
contig-125_16195	JH393374.1	43179	100	0	25	481	1
contig-125_16197	unclassified	0	0	0	0	481	1
contig-125_16198	unclassified	0	0	0	0	481	1
contig-125_16199	unclassified	0	0	0	0	481	1
contig-125_16196	CP015401.1	1796613	400	0	35	481	1
contig-125_16200	unclassified	0	0	0	0	481	1
contig-125_16202	unclassified	0	0	0	0	481	1
contig-125_16203	unclassified	0	0	0	0	481	1
contig-125_16204	unclassified	0	0	0	0	481	1
contig-125_16201	CP000139.1	435590	529	529	38	481	5
contig-125_16201	CP009057.1	357276	529	529	38	481	5
contig-125_16201	CP008741.1	357276	529	529	38	481	5
contig-125_16201	CP011531.1	997877	529	529	38	481	5
contig-125_16201	CP007619.1	357276	529	529	38	481	5
contig-125_16205	unclassified	0	0	0	0	481	1
contig-125_16206	unclassified	0	0	0	0	481	1
contig-125_16208	unclassified	0	0	0	0	481	1
contig-125_16210	unclassified	0	0	0	0	481	1
contig-125_16211	CP002352.1	693979	196	0	29	481	1
contig-125_16213	unclassified	0	0	0	0	481	1
contig-125_16214	unclassified	0	0	0	0	481	1
contig-125_16209	CP002352.1	693979	144	0	27	481	1
contig-125_16207	CP011216.1	1620412	196	121	29	481	1
contig-125_16215	CP002352.1	693979	100	0	25	481	1
contig-125_16217	unclassified	0	0	0	0	481	1
contig-125_16216	unclassified	0	0	0	0	481	1
contig-125_16212	CP000413.1	324831	81	0	24	481	1
contig-125_16219	unclassified	0	0	0	0	481	1
contig-125_16221	unclassified	0	0	0	0	481	1
contig-125_16222	unclassified	0	0	0	0	481	1
contig-125_16220	unclassified	0	0	0	0	481	1
contig-125_16218	unclassified	0	0	0	0	481	1
contig-125_16223	unclassified	0	0	0	0	481	1
contig-125_16224	unclassified	0	0	0	0	481	1
contig-125_16227	unclassified	0	0	0	0	481	1
contig-125_16225	CP012808.1	1324350	81	0	24	481	1
contig-125_16228	unclassified	0	0	0	0	481	1
contig-125_16229	CP001644.1	428406	100	0	25	481	1
contig-125_16230	CP006579.1	1354302	81	0	24	481	1
contig-125_16226	JH393907.1	43179	100	81	25	481	1
contig-125_16232	unclassified	0	0	0	0	481	1
contig-125_16231	unclassified	0	0	0	0	481	1
contig-125_16233	CP015217.1	28452	64	0	23	481	1
contig-125_16236	unclassified	0	0	0	0	480	1
contig-125_16237	unclassified	0	0	0	0	480	1
contig-125_16234	CP001850.2	699246	784	0	43	481	1
contig-125_16238	unclassified	0	0	0	0	480	1
contig-125_16239	unclassified	0	0	0	0	480	1
contig-125_16235	CP017715.1	1874317	529	64	38	480	1
contig-125_16242	unclassified	0	0	0	0	480	1
contig-125_16241	CP012801.1	246787	144	0	27	480	1
contig-125_16243	unclassified	0	0	0	0	480	1
contig-125_16244	unclassified	0	0	0	0	480	1
contig-125_16240	CP012801.1	246787	2209	2209	62	480	3
contig-125_16240	CP002352.1	693979	2209	2209	62	480	3
contig-125_16240	AE015928.1	226186	2209	2209	62	480	3
contig-125_16245	unclassified	0	0	0	0	480	1
contig-125_16246	unclassified	0	0	0	0	480	1
contig-125_16248	unclassified	0	0	0	0	480	1
contig-125_16250	unclassified	0	0	0	0	480	1
contig-125_16252	unclassified	0	0	0	0	480	1
contig-125_16247	CP014517.1	1795631	196	81	29	480	1
contig-125_16249	CP002352.1	693979	196	0	29	480	1
contig-125_16251	unclassified	0	0	0	0	480	1
contig-125_16254	unclassified	0	0	0	0	480	1
contig-125_16256	unclassified	0	0	0	0	480	1
contig-125_16253	CP012937.1	818	81	81	24	480	2
contig-125_16253	CP007034.1	880074	81	81	24	480	2
contig-125_16258	CP014056.1	673	64	0	23	480	1
contig-125_16259	unclassified	0	0	0	0	480	1
contig-125_16257	AM494475.1	357244	64	0	23	480	1
contig-125_16264	unclassified	0	0	0	0	480	1
contig-125_16260	CP015401.1	1796613	40522	0	383	480	1
contig-125_16262	CP015401.1	1796613	202	196	50	480	1
contig-125_16261	CP012823.1	4944	169	0	28	480	1
contig-125_16255	CP003191.1	203275	3908	676	100	480	1
contig-125_16265	unclassified	0	0	0	0	480	1
contig-125_16266	CP008741.1	357276	121	121	26	480	4
contig-125_16266	CP009057.1	357276	121	121	26	480	4
contig-125_16266	CP011531.1	997877	121	121	26	480	4
contig-125_16266	CP007619.1	357276	121	121	26	480	4
contig-125_16267	unclassified	0	0	0	0	480	1
contig-125_16268	unclassified	0	0	0	0	480	1
contig-125_16106	JH393294.1	43179	64	0	23	483	1
contig-125_16269	unclassified	0	0	0	0	480	1
contig-125_16263	CP012937.1	818	79113	0	456	480	1
contig-125_16270	unclassified	0	0	0	0	480	1
contig-125_16272	unclassified	0	0	0	0	480	1
contig-125_16271	CP015401.1	1796613	819	458	94	480	1
contig-125_16273	unclassified	0	0	0	0	480	1
contig-125_16275	unclassified	0	0	0	0	480	1
contig-125_16276	unclassified	0	0	0	0	480	1
contig-125_16278	unclassified	0	0	0	0	480	1
contig-125_16277	unclassified	0	0	0	0	480	1
contig-125_16279	unclassified	0	0	0	0	480	1
contig-125_16280	CP015849.1	1849967	64	0	23	480	1
contig-125_16274	CP011531.1	997877	169	169	28	480	4
contig-125_16274	CP009057.1	357276	169	169	28	480	4
contig-125_16274	CP007619.1	357276	169	169	28	480	4
contig-125_16274	CP008741.1	357276	169	169	28	480	4
contig-125_16282	unclassified	0	0	0	0	480	1
contig-125_16281	CP002352.1	693979	625	289	40	480	1
contig-125_16284	unclassified	0	0	0	0	480	1
contig-125_16283	CP011531.1	997877	1369	1225	77	480	1
contig-125_16288	unclassified	0	0	0	0	480	1
contig-125_16289	unclassified	0	0	0	0	480	1
contig-125_16286	JH393301.1	43179	144	64	27	480	1
contig-125_16291	unclassified	0	0	0	0	480	1
contig-125_16285	CP003014.1	578455	100	81	25	480	1
contig-125_16292	unclassified	0	0	0	0	479	1
contig-125_16290	CP003274.1	679935	81	0	24	480	1
contig-125_16293	AE015928.1	226186	64	0	23	479	1
contig-125_16287	CP012937.1	818	7101	7101	188	480	2
contig-125_16287	AE015928.1	226186	7101	7101	188	480	2
contig-125_16295	unclassified	0	0	0	0	479	1
contig-125_16296	unclassified	0	0	0	0	479	1
contig-125_16297	unclassified	0	0	0	0	479	1
contig-125_16299	unclassified	0	0	0	0	479	1
contig-125_16294	AE015928.1	226186	89298	89298	439	479	2
contig-125_16294	CP012937.1	818	89298	89298	439	479	2
contig-125_16298	unclassified	0	0	0	0	479	1
contig-125_16300	unclassified	0	0	0	0	479	1
contig-125_16301	CP012801.1	246787	81	0	24	479	1
contig-125_16302	CP002352.1	693979	100	0	25	479	1
contig-125_16303	CP012801.1	246787	784	0	43	479	1
contig-125_16304	CP002589.1	767031	289	0	32	479	1
contig-125_16305	CR936503.1	314315	64	0	23	479	1
contig-125_16306	unclassified	0	0	0	0	479	1
contig-125_16307	unclassified	0	0	0	0	479	1
contig-125_16308	unclassified	0	0	0	0	479	1
contig-125_16310	unclassified	0	0	0	0	479	1
contig-125_16311	unclassified	0	0	0	0	479	1
contig-125_16309	CP001071.1	349741	506	506	83	479	2
contig-125_16309	CP015409.1	239935	506	506	83	479	2
contig-125_16312	unclassified	0	0	0	0	479	1
contig-125_16314	unclassified	0	0	0	0	479	1
contig-125_16315	unclassified	0	0	0	0	479	1
contig-125_16313	CP012801.1	246787	30311	0	426	479	1
contig-125_16316	unclassified	0	0	0	0	479	1
contig-125_16317	unclassified	0	0	0	0	479	1
contig-125_16319	unclassified	0	0	0	0	479	1
contig-125_16318	unclassified	0	0	0	0	479	1
contig-125_16320	unclassified	0	0	0	0	479	1
contig-125_16321	unclassified	0	0	0	0	479	1
contig-125_16322	unclassified	0	0	0	0	479	1
contig-125_16324	unclassified	0	0	0	0	479	1
contig-125_16323	unclassified	0	0	0	0	479	1
contig-125_16328	unclassified	0	0	0	0	479	1
contig-125_16326	CP006828.1	1401325	144	144	27	479	2
contig-125_16326	CP003283.1	867902	144	144	27	479	2
contig-125_16329	unclassified	0	0	0	0	479	1
contig-125_16327	CP015401.1	1796613	144	0	27	479	1
contig-125_16330	unclassified	0	0	0	0	479	1
contig-125_16331	unclassified	0	0	0	0	479	1
contig-125_16325	CR626927.1	272559	3539	2225	136	479	1
contig-125_16333	unclassified	0	0	0	0	479	1
contig-125_16332	CP002352.1	693979	841	0	44	479	1
contig-125_16335	unclassified	0	0	0	0	478	1
contig-125_16334	unclassified	0	0	0	0	479	1
contig-125_16336	CP003940.1	292563	289	0	32	478	1
contig-125_16338	CP015401.1	1796613	144	0	27	478	1
contig-125_16339	unclassified	0	0	0	0	478	1
contig-125_16337	CP008741.1	357276	361	361	34	478	5
contig-125_16337	CP000139.1	435590	361	361	34	478	5
contig-125_16337	CP007619.1	357276	361	361	34	478	5
contig-125_16337	CP011531.1	997877	361	361	34	478	5
contig-125_16337	CP009057.1	357276	361	361	34	478	5
contig-125_16340	unclassified	0	0	0	0	478	1
contig-125_16341	unclassified	0	0	0	0	478	1
contig-125_16342	unclassified	0	0	0	0	478	1
contig-125_16343	unclassified	0	0	0	0	478	1
contig-125_16344	CP003274.1	679935	64	0	23	478	1
contig-125_16346	unclassified	0	0	0	0	478	1
contig-125_16345	unclassified	0	0	0	0	478	1
contig-125_16348	unclassified	0	0	0	0	478	1
contig-125_16347	CP012801.1	246787	64	0	23	478	1
contig-125_16352	unclassified	0	0	0	0	478	1
contig-125_16354	unclassified	0	0	0	0	478	1
contig-125_16355	unclassified	0	0	0	0	478	1
contig-125_16353	CP003274.1	679935	121	0	26	478	1
contig-125_16349	CP015401.1	1796613	4356	4356	81	478	4
contig-125_16349	CP012801.1	246787	4356	4356	81	478	4
contig-125_16349	CP012938.1	28116	4356	4356	81	478	4
contig-125_16349	LT622246.1	1379690	4356	4356	81	478	4
contig-125_16351	CP002352.1	693979	545	81	63	478	1
contig-125_16350	CP015404.1	1834207	4466	484	178	478	1
contig-125_16357	unclassified	0	0	0	0	478	1
contig-125_16358	unclassified	0	0	0	0	478	1
contig-125_16356	AE015928.1	226186	48170	0	438	478	1
contig-125_16359	unclassified	0	0	0	0	478	1
contig-125_16361	unclassified	0	0	0	0	478	1
contig-125_16360	CP012801.1	246787	324	169	33	478	1
contig-125_16362	CP001743.1	504728	400	64	35	478	1
contig-125_16364	unclassified	0	0	0	0	478	1
contig-125_16365	JH393392.1	43179	64	0	23	478	1
contig-125_16363	CP013630.1	1703969	64	0	23	478	1
contig-125_16367	unclassified	0	0	0	0	478	1
contig-125_16366	CP002352.1	693979	529	81	38	478	1
contig-125_16368	unclassified	0	0	0	0	478	1
contig-125_16369	unclassified	0	0	0	0	478	1
contig-125_16371	CP017560.1	1421	64	0	23	478	1
contig-125_16370	CP009811.1	332648	121	121	26	478	2
contig-125_16370	CP003003.1	573729	121	121	26	478	2
contig-125_16372	CP008741.1	357276	144	144	27	478	2
contig-125_16372	CP007619.1	357276	144	144	27	478	2
contig-125_16374	unclassified	0	0	0	0	478	1
contig-125_16373	CP002352.1	693979	289	0	32	478	1
contig-125_16375	unclassified	0	0	0	0	478	1
contig-125_16378	unclassified	0	0	0	0	478	1
contig-125_16377	unclassified	0	0	0	0	478	1
contig-125_16379	unclassified	0	0	0	0	478	1
contig-125_16380	unclassified	0	0	0	0	478	1
contig-125_16381	unclassified	0	0	0	0	478	1
contig-125_16382	unclassified	0	0	0	0	478	1
contig-125_16376	CP002352.1	693979	17924	7584	192	478	1
contig-125_16383	unclassified	0	0	0	0	478	1
contig-125_16385	CP011265.1	1637999	144	0	27	477	1
contig-125_16387	unclassified	0	0	0	0	477	1
contig-125_16388	JH393534.1	43179	64	64	23	477	2
contig-125_16388	JH393470.1	43179	64	64	23	477	2
contig-125_16384	species	817	64	0	23	478	1
contig-125_16389	unclassified	0	0	0	0	477	1
contig-125_16386	CP019490.1	1365886	121	121	26	477	2
contig-125_16386	CP009284.1	1536773	121	121	26	477	2
contig-125_16390	unclassified	0	0	0	0	477	1
contig-125_16391	CP001390.1	316067	64	0	23	477	1
contig-125_16393	unclassified	0	0	0	0	477	1
contig-125_16394	unclassified	0	0	0	0	477	1
contig-125_16392	CP001281.2	85643	169	169	28	477	2
contig-125_16392	CP002431.1	643562	169	169	28	477	2
contig-125_16396	unclassified	0	0	0	0	477	1
contig-125_16395	CP017560.1	1421	81	0	24	477	1
contig-125_16398	unclassified	0	0	0	0	477	1
contig-125_16397	unclassified	0	0	0	0	477	1
contig-125_16399	unclassified	0	0	0	0	477	1
contig-125_16401	unclassified	0	0	0	0	477	1
contig-125_16400	unclassified	0	0	0	0	477	1
contig-125_16403	unclassified	0	0	0	0	477	1
contig-125_16404	unclassified	0	0	0	0	477	1
contig-125_16402	CP012801.1	246787	225	64	30	477	1
contig-125_16405	unclassified	0	0	0	0	477	1
contig-125_16407	unclassified	0	0	0	0	477	1
contig-125_16406	unclassified	0	0	0	0	477	1
contig-125_16408	unclassified	0	0	0	0	477	1
contig-125_16409	unclassified	0	0	0	0	477	1
contig-125_16410	unclassified	0	0	0	0	477	1
contig-125_16411	unclassified	0	0	0	0	477	1
contig-125_16413	unclassified	0	0	0	0	477	1
contig-125_16414	JH393907.1	43179	81	0	24	477	1
contig-125_16415	CP002352.1	693979	100	0	25	477	1
contig-125_16417	CP002352.1	693979	121	0	26	477	1
contig-125_16418	unclassified	0	0	0	0	477	1
contig-125_16420	unclassified	0	0	0	0	477	1
contig-125_16412	CP012937.1	818	10182	2329	213	477	1
contig-125_16419	CP002109.1	610130	81	0	24	477	1
contig-125_16416	CP000832.1	398580	169	169	28	477	2
contig-125_16416	CP000831.1	398580	169	169	28	477	2
contig-125_16421	unclassified	0	0	0	0	477	1
contig-125_16424	unclassified	0	0	0	0	477	1
contig-125_16422	AP017295.1	1751286	64	0	23	477	1
contig-125_16423	CP008741.1	357276	144	144	27	477	4
contig-125_16423	CP011531.1	997877	144	144	27	477	4
contig-125_16423	CP007619.1	357276	144	144	27	477	4
contig-125_16423	CP009057.1	357276	144	144	27	477	4
contig-125_16425	unclassified	0	0	0	0	477	1
contig-125_16426	unclassified	0	0	0	0	477	1
contig-125_16428	unclassified	0	0	0	0	477	1
contig-125_16429	unclassified	0	0	0	0	477	1
contig-125_16427	CP009281.1	1536770	81	81	24	477	3
contig-125_16427	CP009279.1	1536775	81	81	24	477	3
contig-125_16427	CP009428.1	189426	81	81	24	477	3
contig-125_16431	unclassified	0	0	0	0	477	1
contig-125_16430	unclassified	0	0	0	0	477	1
contig-125_16434	unclassified	0	0	0	0	477	1
contig-125_16433	unclassified	0	0	0	0	477	1
